x,y
7.88E-05,-0.010817948
7.99E-05,-0.011074527
7.87E-05,-0.010854352
7.87E-05,-0.010854164
7.55E-05,-0.010954531
7.73E-05,-0.010971129
7.55E-05,-0.011016903
7.28E-05,-0.011127911
7.12E-05,-0.01119532
7.20E-05,-0.011186777
7.26E-05,-0.01116408
7.06E-05,-0.0112774
7.06E-05,-0.011279053
9.23E-05,-0.008913228
9.44E-05,-0.009646968
8.69E-05,-0.009897528
8.38E-05,-0.010172118
8.84E-05,-0.005344083
8.61E-05,-0.005517426
0.00010251,-0.001373714
9.44E-05,-0.002003223
8.64E-05,-0.002170501
9.33E-05,-0.001439889
8.69E-05,-0.002321287
8.38E-05,-0.002795778
8.44E-05,-0.002840314
8.29E-05,-0.002709523
8.25E-05,-0.002659155
8.93E-05,-0.001788707
8.19E-05,-0.003032826
8.16E-05,-0.003010146
8.43E-05,-0.005049307
8.99E-05,-0.001917323
7.92E-05,-0.003101485
7.78E-05,-0.003365313
8.08E-05,-0.004902666
8.70E-05,-0.002236957
8.05E-05,-0.002204313
8.03E-05,-0.002183773
7.85E-05,-0.002339723
7.88E-05,-0.002707965
7.55E-05,-0.00274055
7.55E-05,-0.003025225
7.28E-05,-0.003091043
7.20E-05,-0.003009286
7.06E-05,-0.003156483
7.06E-05,-0.003152741
9.44E-05,0.005072181
8.41E-05,0.003042946
8.35E-05,0.003067813
8.25E-05,0.00290828
8.17E-05,0.002937316
8.69E-05,0.004761593
8.38E-05,0.004536174
8.44E-05,0.004560753
8.29E-05,0.004742787
8.25E-05,0.00497959
8.34E-05,0.004243609
8.19E-05,0.004414398
8.16E-05,0.004482127
7.92E-05,0.004670375
7.78E-05,0.004411531
7.45E-05,0.003576442
7.88E-05,0.005602879
7.55E-05,0.005669491
7.55E-05,0.005333743
7.28E-05,0.005277602
7.20E-05,0.005238792
7.12E-05,0.005294555
7.06E-05,0.005087351
7.06E-05,0.005085798
8.99E-05,-0.017420202
8.98E-05,-0.017383917
8.41E-05,-0.012015318
8.35E-05,-0.012073801
8.48E-05,-0.011768725
8.24E-05,-0.012112409
8.17E-05,-0.012247287
8.03E-05,-0.012166295
7.97E-05,-0.011862473
7.73E-05,-0.012227644
7.63E-05,-0.012388957
8.26E-05,-0.017112399
8.02E-05,-0.017197912
7.84E-05,-0.017222194
7.97E-05,-0.017147671
7.96E-05,-0.01788825
7.88E-05,-0.017277883
7.77E-05,-0.018018783
7.45E-05,-0.017837707
8.99E-05,-0.011036582
8.98E-05,-0.011039909
8.93E-05,-0.011361161
8.78E-05,-0.011498233
9.04E-05,-0.011169751
7.91E-05,-0.009062019
7.85E-05,-0.009021293
7.67E-05,-0.009154312
8.55E-05,-0.011816269
8.48E-05,-0.011649717
9.28E-05,-0.008676752
9.11E-05,-0.008781057
7.89E-05,-0.008723034
7.72E-05,-0.008768449
8.26E-05,-0.011625886
7.33E-05,-0.009052878
7.97E-05,-0.01169139
8.02E-05,-0.011608631
7.23E-05,-0.009266223
7.25E-05,-0.009247714
8.03E-05,-0.011472756
7.96E-05,-0.0116149
8.97E-05,-0.009152906
8.61E-05,-0.009491313
8.55E-05,-0.0095501
8.64E-05,-0.009592726
8.44E-05,-0.009544613
7.88E-05,-0.011717937
7.11E-05,-0.009296395
7.96E-05,-0.011826706
7.77E-05,-0.011828905
7.84E-05,-0.01206215
8.85E-05,-0.009313585
8.35E-05,-0.009551274
7.62E-05,-0.012089431
7.96E-05,-0.009906604
8.21E-05,-0.00969736
8.29E-05,-0.01023108
8.25E-05,-0.010175527
7.84E-05,-0.009916437
7.96E-05,-0.010150417
7.98E-05,-0.010084306
7.62E-05,-0.01008629
7.60E-05,-0.010164421
7.92E-05,-0.010442979
7.56E-05,-0.010125921
7.46E-05,-0.010198707
7.30E-05,-0.010262056
7.10E-05,-0.010496362
6.57E-05,-0.01079769
6.61E-05,-0.01079689
6.44E-05,-0.010820487
6.30E-05,-0.011224577
7.89E-05,-0.003507783
7.71E-05,-0.003522422
7.33E-05,-0.00357828
8.41E-05,-0.010236588
8.48E-05,-0.010168572
8.24E-05,-0.010280338
6.82E-05,-0.00411945
6.63E-05,-0.004367818
8.03E-05,-0.010413588
7.97E-05,-0.010229224
7.73E-05,-0.010389324
7.63E-05,-0.010560446
6.25E-05,-0.004807227
6.46E-05,-0.0045618
7.15E-05,-0.010874083
7.18E-05,-0.010868356
5.83E-05,-0.006818745
6.65E-05,-0.006699304
6.33E-05,-0.006784932
6.27E-05,-0.006908828
7.19E-05,-0.007197793
7.21E-05,-0.007198133
7.21E-05,-0.007197644
6.85E-05,-0.00748253
6.45E-05,-0.007125484
7.74E-05,-0.007307659
7.52E-05,-0.007349733
7.95E-05,-0.007126405
7.63E-05,-0.007524135
7.41E-05,-0.007513541
8.34E-05,-0.007374808
8.98E-05,-0.009348866
9.60E-05,-0.009040854
8.08E-05,-0.005926256
8.44E-05,-0.005873344
8.72E-05,-0.006255845
8.52E-05,-0.006102972
8.30E-05,-0.006192504
8.93E-05,-0.006443809
8.60E-05,-0.006637909
8.52E-05,-0.012058495
8.99E-05,-0.009578262
8.98E-05,-0.009587861
8.93E-05,-0.009443358
8.78E-05,-0.009475892
9.04E-05,-0.009976735
8.48E-05,-0.009644002
8.26E-05,-0.00985018
7.97E-05,-0.009920539
8.02E-05,-0.009881527
7.84E-05,-0.01007988
7.96E-05,-0.009892006
8.03E-05,-0.009814231
7.88E-05,-0.009960239
7.77E-05,-0.009997952
7.45E-05,-0.010269627
7.70E-05,-0.006722188
8.32E-05,-0.00680765
7.83E-05,-0.006742898
7.64E-05,-0.006815868
8.22E-05,-0.006829865
7.95E-05,-0.00705065
8.40E-05,-0.006942607
8.28E-05,-0.007071097
9.16E-05,-0.007941364
8.89E-05,-0.007929847
8.61E-05,-0.007631703
8.39E-05,-0.00727883
8.99E-05,-0.00192939
8.98E-05,-0.001943091
9.44E-05,-0.001287835
8.69E-05,-0.00164941
8.38E-05,-0.001896584
8.29E-05,-0.001972352
8.25E-05,-0.001957552
8.19E-05,-0.002022441
8.16E-05,-0.002056754
9.04E-05,-0.002579447
8.52E-05,-0.002624367
8.41E-05,-0.002632733
8.35E-05,-0.002524607
8.48E-05,-0.002721932
8.24E-05,-0.002739145
8.26E-05,-0.002785404
8.99E-05,-0.003221984
8.36E-05,-0.003141764
7.91E-05,-0.003355327
7.85E-05,-0.003317492
8.17E-05,-0.002582901
7.78E-05,-0.003281734
7.66E-05,-0.003353003
8.03E-05,-0.002626603
7.97E-05,-0.002866945
7.97E-05,-0.002891735
8.02E-05,-0.002770606
7.84E-05,-0.002917539
9.28E-05,-0.003900148
9.11E-05,-0.003663409
7.73E-05,-0.002944377
7.63E-05,-0.00277989
9.60E-05,-0.004234237
8.97E-05,-0.003807282
7.45E-05,-0.00321192
7.13E-05,-0.003219172
7.21E-05,-0.003338612
8.54E-05,0.000892606
9.23E-05,-0.002977266
8.36E-05,-0.002812713
8.99E-05,-0.002922378
7.91E-05,-0.00273053
9.81E-05,0.000883826
8.84E-05,0.000543641
8.61E-05,0.00058345
9.23E-05,-0.003257997
8.83E-05,-0.009559096
8.88E-05,-0.009543293
8.93E-05,-0.009524833
8.88E-05,-0.009878029
5.91E-05,-0.004828901
8.28E-05,-0.01084688
8.41E-05,-0.010893206
8.27E-05,-0.011228739
7.84E-05,-0.011810993
7.69E-05,-0.012256964
8.98E-05,-0.008796752
8.81E-05,-0.008896171
8.30E-05,-0.009143138
8.45E-05,-0.009035572
7.99E-05,-0.009243496
7.09E-05,-0.005186217
6.92E-05,-0.005131588
7.53E-05,-0.009156771
7.39E-05,-0.009126098
6.62E-05,-0.004974627
7.19E-05,-0.009159422
7.53E-05,-0.008029946
7.39E-05,-0.00779956
7.19E-05,-0.007582632
6.27E-05,-0.008207253
6.28E-05,-0.008226846
6.62E-05,-0.007142925
6.10E-05,-0.008033172
6.17E-05,-0.006748771
6.55E-05,-0.006820894
5.93E-05,-0.00748871
6.20E-05,-0.006309879
9.03E-05,-0.008318981
9.10E-05,-0.008236338
8.79E-05,-0.008770678
8.83E-05,-0.008744718
8.94E-05,-0.00889458
8.76E-05,-0.009111158
8.49E-05,-0.009325424
8.89E-05,-0.009000393
8.61E-05,-0.009413053
8.48E-05,-0.009557965
8.47E-05,-0.009742641
8.43E-05,-0.009759194
9.20E-05,-0.011893339
7.96E-05,-0.010592728
8.21E-05,-0.010329804
8.45E-05,-0.009862662
8.10E-05,-0.010517128
8.06E-05,-0.010697306
8.10E-05,-0.010552197
8.20E-05,-0.010309853
7.90E-05,-0.010937178
9.15E-05,-0.012931547
7.63E-05,-0.011332794
7.70E-05,-0.011319006
8.15E-05,-0.010592444
8.10E-05,-0.010608852
9.13E-05,-0.012672083
8.93E-05,-0.013187874
9.03E-05,-0.012932895
7.91E-05,-0.01094287
8.15E-05,-0.0109299
8.04E-05,-0.010962154
7.62E-05,-0.011558998
8.00E-05,-0.010921413
8.11E-05,-0.010943408
7.82E-05,-0.011213457
9.03E-05,-0.013261478
8.48E-05,-0.013327222
7.74E-05,-0.011603623
9.00E-05,-0.013392644
8.56E-05,-0.013436646
8.36E-05,-0.013466719
7.77E-05,-0.01180847
7.73E-05,-0.011835019
9.03E-05,-0.016000391
7.54E-05,-0.011959067
7.40E-05,-0.011834663
7.04E-05,-0.012492403
8.53E-05,-0.01341789
8.54E-05,-0.013418029
9.00E-05,-0.016105121
9.08E-05,-0.008287853
7.17E-05,-0.012208031
6.89E-05,-0.012868766
7.03E-05,-0.012728579
6.94E-05,-0.012889591
8.31E-05,-0.013598406
8.09E-05,-0.013829111
8.39E-05,-0.013626525
9.08E-05,-0.016094571
7.10E-05,-0.012576378
7.21E-05,-0.012534195
6.85E-05,-0.012941449
8.51E-05,-0.014055237
8.33E-05,-0.014062465
8.27E-05,-0.014015305
7.92E-05,-0.014004316
7.85E-05,-0.013987242
6.89E-05,-0.012865659
6.88E-05,-0.012862679
8.08E-05,-0.014207243
8.25E-05,-0.014236471
8.42E-05,-0.014236555
7.87E-05,-0.014101045
7.85E-05,-0.0141894
8.59E-05,-0.008793983
8.21E-05,-0.014480067
9.08E-05,-0.014721303
8.50E-05,-0.016593203
6.71E-05,-0.013054507
7.88E-05,-0.014366699
8.63E-05,-0.008846323
8.41E-05,-0.016848707
8.59E-05,-0.016642668
8.41E-05,-0.008911567
7.73E-05,-0.014655872
7.92E-05,-0.014586353
8.25E-05,-0.016787287
8.41E-05,-0.016889638
8.63E-05,-0.016779546
7.60E-05,-0.014787972
7.59E-05,-0.014789135
8.21E-05,-0.017132465
8.50E-05,-0.015054595
8.06E-05,-0.009082319
8.06E-05,-0.00907938
7.96E-05,-0.009119522
8.59E-05,-0.015384167
7.91E-05,-0.017421277
8.41E-05,-0.015407197
8.09E-05,-0.009063574
8.25E-05,-0.015343365
8.98E-05,-0.015347903
8.06E-05,-0.017468144
8.06E-05,-0.017470893
7.83E-05,-0.009136803
7.82E-05,-0.009135165
7.72E-05,-0.00914201
8.63E-05,-0.015531969
7.96E-05,-0.01749828
8.41E-05,-0.015580184
8.21E-05,-0.015596374
8.09E-05,-0.017615872
8.01E-05,-0.009170639
8.00E-05,-0.009165227
8.81E-05,-0.015519497
7.50E-05,-0.009168983
7.83E-05,-0.017633964
7.82E-05,-0.017635756
7.72E-05,-0.017606436
8.30E-05,-0.008147224
7.83E-05,-0.00922791
7.91E-05,-0.015659972
8.09E-05,-0.008211519
7.73E-05,-0.015676458
7.96E-05,-0.01577522
8.06E-05,-0.015781643
8.06E-05,-0.015783679
7.50E-05,-0.017644585
8.30E-05,-0.015782843
8.45E-05,-0.01579865
8.01E-05,-0.00819522
8.00E-05,-0.008193404
7.16E-05,-0.009187506
7.60E-05,-0.015732144
7.59E-05,-0.015731971
8.09E-05,-0.015813566
7.83E-05,-0.01581403
7.82E-05,-0.015813906
7.72E-05,-0.015842433
7.08E-05,-0.009099008
7.28E-05,-0.009150703
7.83E-05,-0.008201416
6.93E-05,-0.009127914
8.01E-05,-0.015888085
8.00E-05,-0.015886438
7.16E-05,-0.017638729
7.03E-05,-0.017607731
7.50E-05,-0.015803524
6.92E-05,-0.008987034
6.66E-05,-0.009069989
6.73E-05,-0.009076644
7.83E-05,-0.015934387
7.08E-05,-0.017687054
6.93E-05,-0.01766338
7.05E-05,-0.015657999
6.96E-05,-0.015639917
7.16E-05,-0.008086167
7.03E-05,-0.008074323
6.76E-05,-0.015490357
7.28E-05,-0.007958488
6.62E-05,-0.008852327
6.52E-05,-0.01519699
7.08E-05,-0.007867975
6.92E-05,-0.015381477
6.93E-05,-0.007840226
6.55E-05,-0.00886565
6.64E-05,-0.015020685
7.16E-05,-0.015474539
7.03E-05,-0.015331055
6.20E-05,-0.008587628
6.53E-05,-0.014853226
6.92E-05,-0.007670528
6.65E-05,-0.007472492
6.73E-05,-0.007529471
6.32E-05,-0.008508397
6.30E-05,-0.008506028
6.53E-05,-0.007374533
6.35E-05,-0.014402275
8.98E-05,-0.005113214
8.64E-05,-0.005132494
8.77E-05,-0.000695825
8.64E-05,-0.000940667
8.79E-05,-0.000687667
8.78E-05,-0.000604899
8.38E-05,-0.001217549
8.38E-05,-0.000988563
8.22E-05,-0.001464832
8.20E-05,-0.00155682
8.16E-05,-0.001621697
8.94E-05,-0.005519703
8.21E-05,-0.001381464
8.88E-05,-0.005670211
8.88E-05,0.001430774
7.88E-05,-0.00166819
9.20E-05,-0.004765115
8.83E-05,0.001107371
8.88E-05,0.001084478
8.44E-05,0.001030312
7.41E-05,-0.001998722
8.83E-05,-0.005036305
8.88E-05,-0.005055002
8.93E-05,-0.004969512
8.88E-05,-0.005021877
8.15E-05,0.000810311
8.10E-05,0.000825745
7.19E-05,-0.00262612
8.28E-05,0.00072789
7.90E-05,0.00067623
8.15E-05,0.000725399
8.04E-05,0.000710259
8.00E-05,0.000685107
8.11E-05,0.000734941
6.94E-05,-0.002714644
6.93E-05,-0.002709814
7.82E-05,0.000538828
8.28E-05,-0.005521785
8.41E-05,-0.005590835
8.26E-05,-0.005776864
7.74E-05,0.000401805
7.77E-05,0.000289621
7.53E-05,0.000250865
7.72E-05,0.000282525
7.39E-05,0.000157456
7.83E-05,0.000269097
7.69E-05,0.000150297
7.17E-05,1.41E-05
7.77E-05,-0.006112578
7.83E-05,-0.006196912
7.72E-05,-0.006099899
7.10E-05,2.90E-05
7.21E-05,5.58E-05
7.69E-05,-0.006418944
7.26E-05,-1.35E-05
6.89E-05,-6.10E-05
6.87E-05,-6.50E-05
6.71E-05,-0.000126098
7.10E-05,0.001909083
7.21E-05,0.001908638
6.36E-05,-0.000208886
6.51E-05,-0.000164096
6.89E-05,0.001714443
6.87E-05,0.001718865
7.10E-05,0.011139366
6.42E-05,0.011849078
6.20E-05,0.011455209
5.82E-05,0.011692305
4.35E-05,0.010168956
7.01E-05,0.008384201
6.10E-05,0.006935159
7.01E-05,0.015022394
8.72E-05,0.015491901
8.30E-05,0.015053938
8.94E-05,0.015778463
8.60E-05,0.01562166
5.65E-05,0.018944999
6.49E-05,0.020479758
6.94E-05,0.020789906
7.50E-05,0.020346716
7.11E-05,0.020699408
4.39E-05,0.030226657
4.28E-05,0.03222064
4.47E-05,0.03217323
4.28E-05,0.030541364
8.69E-05,0.036289588
8.38E-05,0.036302229
8.43E-05,0.036112177
8.34E-05,0.036870722
7.91E-05,0.035958691
5.91E-05,0.035442822
5.49E-05,0.033615432
5.26E-05,0.03566381
7.87E-05,0.036049121
7.87E-05,0.036048016
5.77E-05,0.033899666
5.70E-05,0.033371815
4.47E-05,0.033436833
5.23E-05,0.035334435
5.31E-05,0.036489244
5.50E-05,0.036218745
5.09E-05,0.034582322
4.39E-05,0.0330362
5.31E-05,0.034402893
4.39E-05,0.034221601
4.39E-05,0.034270871
4.21E-05,0.032949438
4.21E-05,0.032662524
8.51E-05,0.043472016
8.42E-05,0.043147805
8.25E-05,0.043073234
8.21E-05,0.042892267
7.92E-05,0.042323208
7.96E-05,0.042465604
7.72E-05,0.041873453
6.55E-05,0.042745632
6.32E-05,0.04245606
6.30E-05,0.042492598
6.27E-05,0.041837402
6.29E-05,0.041816198
6.10E-05,0.041935571
5.93E-05,0.041447719
6.01E-05,0.041384388
6.63E-05,0.027222467
6.60E-05,0.023133571
6.59E-05,0.023126686
6.54E-05,0.02717133
6.53E-05,0.027158008
6.58E-05,0.027226988
8.03E-05,0.028692665
7.62E-05,0.02824746
7.60E-05,0.028029776
7.46E-05,0.027594358
7.30E-05,0.026923318
7.10E-05,0.025378305
7.13E-05,0.029420078
6.60E-05,0.027712503
6.59E-05,0.027684723
6.54E-05,0.027546841
6.44E-05,0.026594626
4.47E-05,0.025117218
8.48E-05,0.027550337
8.26E-05,0.028015338
8.02E-05,0.027940181
7.96E-05,0.028232764
7.45E-05,0.028580992
5.49E-05,0.028432464
4.47E-05,0.027329227
9.44E-05,0.03087989
8.69E-05,0.029993753
8.38E-05,0.029687254
8.44E-05,0.02996891
5.49E-05,0.030429175
5.26E-05,0.02899526
7.45E-05,0.026909446
7.15E-05,0.028721436
6.96E-05,0.027843825
7.96E-05,0.029392589
7.56E-05,0.027971913
7.26E-05,0.029562076
6.63E-05,0.026613904
8.09E-05,0.032030553
7.90E-05,0.03121154
5.09E-05,0.029155203
6.12E-05,0.031393084
7.41E-05,0.026390179
7.17E-05,0.026872319
7.03E-05,0.026043474
6.85E-05,0.025322616
6.89E-05,0.02580446
6.87E-05,0.025734622
6.71E-05,0.025303292
6.51E-05,0.024701173
7.44E-05,0.025770429
7.37E-05,0.026052024
7.04E-05,0.026108184
6.97E-05,0.025714772
6.89E-05,0.025369488
6.94E-05,0.025708612
6.42E-05,0.024079322
6.35E-05,0.02375422
6.36E-05,0.023676838
6.11E-05,0.02276414
7.91E-05,0.031000793
7.82E-05,0.030725736
7.74E-05,0.030096583
7.54E-05,0.029390874
8.64E-05,0.030581985
8.29E-05,0.029527075
8.25E-05,0.029312752
8.19E-05,0.02931127
8.16E-05,0.029118284
7.44E-05,0.029658503
7.37E-05,0.028952926
8.21E-05,0.032232019
7.88E-05,0.030981589
5.32E-05,0.030857535
6.29E-05,0.032370462
8.02E-05,0.029606008
8.05E-05,0.029876495
8.03E-05,0.0297321
7.85E-05,0.02911212
7.55E-05,0.026777578
7.03E-05,0.027331832
6.67E-05,0.025111254
5.50E-05,0.027963601
5.09E-05,0.026310987
7.88E-05,0.028066218
7.87E-05,0.028062875
7.63E-05,0.03013223
7.70E-05,0.030344723
7.12E-05,0.026645199
8.06E-05,0.032368248
7.62E-05,0.029972881
5.09E-05,0.031619317
5.09E-05,0.0335932
4.21E-05,0.03070196
5.36E-05,0.034109698
5.33E-05,0.033795816
5.23E-05,0.033639593
9.03E-05,0.035256242
9.10E-05,0.035770891
8.48E-05,0.034154057
8.43E-05,0.034709617
7.12E-05,0.035793633
6.97E-05,0.035189626
7.04E-05,0.035972378
6.94E-05,0.035691563
6.89E-05,0.035616462
5.50E-05,0.032842158
6.43E-05,0.033457934
6.36E-05,0.032812137
4.76E-05,0.032670281
7.17E-05,0.037746012
7.03E-05,0.036459945
6.85E-05,0.036153058
6.89E-05,0.036769408
6.87E-05,0.036516114
6.71E-05,0.036253816
6.51E-05,0.035604423
6.36E-05,0.034786035
9.27E-05,0.033214771
8.77E-05,0.032339124
8.64E-05,0.032256928
8.38E-05,0.031717366
8.20E-05,0.031365424
5.50E-05,0.031557047
5.08E-05,0.029944272
9.37E-05,0.035335762
8.86E-05,0.034468079
8.78E-05,0.033677183
8.79E-05,0.034617016
8.83E-05,0.034355005
8.48E-05,0.033820481
7.19E-05,0.036198094
6.94E-05,0.035402019
6.92E-05,0.035342868
6.42E-05,0.034810013
6.35E-05,0.034444987
6.11E-05,0.033619854
4.06E-05,0.031910809
4.06E-05,0.030946054
4.21E-05,0.033588483
5.23E-05,0.037863753
5.39E-05,0.036136302
4.76E-05,0.037508905
4.71E-05,0.038938396
4.21E-05,0.035989409
4.21E-05,0.036519031
4.06E-05,0.03715031
4.06E-05,0.037597299
4.71E-05,0.037823704
4.06E-05,0.035580208
6.50E-05,0.041604549
6.52E-05,0.041441091
5.83E-05,0.039529532
5.39E-05,0.038151455
6.33E-05,0.041666032
6.30E-05,0.041758254
6.39E-05,0.041205285
6.51E-05,0.041058487
6.82E-05,0.041567738
6.33E-05,0.041127144
4.22E-05,0.039023275
5.14E-05,0.041040224
4.87E-05,0.04091259
4.87E-05,0.040085077
4.95E-05,0.040093007
4.66E-05,0.040325103
4.22E-05,0.040136813
4.77E-05,0.038027922
8.04E-05,0.041419398
7.99E-05,0.041526121
7.71E-05,0.041681956
7.70E-05,0.041692036
6.95E-05,0.040873172
6.82E-05,0.041330976
5.91E-05,0.038765187
6.33E-05,0.039287373
6.25E-05,0.039173932
9.31E-05,0.038027629
8.49E-05,0.040460853
7.01E-05,0.039692222
7.24E-05,0.038941807
6.57E-05,0.039385735
9.01E-05,0.039828179
8.99E-05,0.039909065
5.35E-05,0.03796008
4.66E-05,0.037214579
5.77E-05,0.038448809
5.77E-05,0.039134544
8.20E-05,0.03691424
5.62E-05,0.03897685
8.01E-05,0.038757148
7.86E-05,0.038710579
7.81E-05,0.038901855
7.92E-05,0.037511239
8.29E-05,0.038833271
8.03E-05,0.039078592
8.75E-05,0.037214347
7.97E-05,0.038903463
7.92E-05,0.039100996
8.36E-05,0.038542728
8.37E-05,0.038513075
5.00E-05,0.039186876
5.53E-05,0.039307176
5.78E-05,0.040102169
7.24E-05,0.041348369
6.57E-05,0.038869751
4.61E-05,0.038325935
6.64E-05,0.039485011
6.45E-05,0.039192352
7.19E-05,0.039231399
7.15E-05,0.038629853
7.61E-05,0.039496802
7.37E-05,0.040012271
7.33E-05,0.039508483
7.60E-05,0.039045186
7.60E-05,0.039041497
7.44E-05,0.03817651
7.41E-05,0.038338512
7.69E-05,0.039749344
7.74E-05,0.039429473
7.02E-05,0.039658844
7.24E-05,0.039669366
7.46E-05,0.039546601
8.12E-05,0.042587554
7.91E-05,0.042859295
7.88E-05,0.042835509
7.99E-05,0.042458175
5.14E-05,0.04124159
5.65E-05,0.014171423
6.38E-05,0.015737232
6.45E-05,0.016247278
6.47E-05,0.015222175
7.66E-05,0.022290573
7.67E-05,0.021279818
8.93E-05,0.023419715
8.72E-05,0.023157734
8.48E-05,0.015602825
8.26E-05,0.015093696
7.97E-05,0.014008596
6.24E-05,0.015848687
6.63E-05,0.016841174
6.55E-05,0.016142048
6.56E-05,0.016268395
6.46E-05,0.016298518
7.62E-05,0.020841627
6.87E-05,0.018380411
6.76E-05,0.017936119
6.63E-05,0.017259973
6.51E-05,0.016753626
7.93E-05,0.021234939
8.16E-05,0.0205574
8.17E-05,0.020732256
7.97E-05,0.020375538
8.61E-05,0.022065509
7.63E-05,0.022489095
7.81E-05,0.022482631
8.08E-05,0.023020447
8.84E-05,0.024537858
7.33E-05,0.01904703
7.42E-05,0.019049186
7.41E-05,0.020458109
7.66E-05,0.019520353
8.08E-05,0.019668918
8.44E-05,0.021717912
8.52E-05,0.022031716
8.30E-05,0.020959356
7.01E-05,0.017564652
7.70E-05,0.01766843
8.22E-05,0.02027504
7.95E-05,0.018783781
7.83E-05,0.01795526
8.40E-05,0.021089785
7.01E-05,0.016317693
6.90E-05,0.016316028
6.90E-05,0.016297959
9.16E-05,0.01399368
8.71E-05,0.013665928
8.45E-05,0.013628214
8.41E-05,0.013181494
6.87E-05,0.010849481
6.68E-05,0.021329117
6.66E-05,0.021374914
7.19E-05,0.021385762
7.21E-05,0.021335271
7.21E-05,0.021329466
7.52E-05,0.022333888
7.63E-05,0.022252963
7.41E-05,0.021321101
8.30E-05,0.020607874
8.74E-05,0.01970456
6.54E-05,0.017919709
6.39E-05,0.017841836
7.11E-05,0.019264996
6.74E-05,0.018263048
7.37E-05,0.019054974
8.41E-05,0.019495298
8.30E-05,0.019520419
8.45E-05,0.019360209
8.71E-05,0.019419592
6.85E-05,0.020369035
6.65E-05,0.019191685
7.04E-05,0.020220608
7.76E-05,0.020921971
5.83E-05,0.020462837
6.33E-05,0.020729748
6.27E-05,0.020710407
6.45E-05,0.02064156
8.36E-05,0.014424772
8.12E-05,0.014245113
7.40E-05,0.013171187
7.33E-05,0.013623653
7.12E-05,0.013128282
6.75E-05,0.011858314
6.52E-05,0.011526655
5.00E-05,0.011552588
8.33E-05,0.007961923
6.45E-05,0.007653847
6.36E-05,0.007185676
5.79E-05,0.006906939
7.19E-05,0.02279883
7.75E-05,0.019649953
7.50E-05,0.019699674
7.51E-05,0.019645005
9.16E-05,0.020566236
5.26E-05,0.019209044
6.15E-05,0.017768811
7.21E-05,0.019922014
8.09E-05,0.020081363
8.34E-05,0.019724416
7.64E-05,0.013780007
7.51E-05,0.010798831
7.75E-05,0.011153588
7.50E-05,0.010817496
7.21E-05,0.010315335
8.41E-05,0.010784619
8.34E-05,0.010706888
5.83E-05,0.01455104
6.68E-05,0.01534975
6.66E-05,0.01521355
7.52E-05,0.014727759
8.28E-05,0.015679191
7.96E-05,0.015604934
7.63E-05,0.01507079
7.75E-05,0.014987639
8.39E-05,0.01552821
8.61E-05,0.01627989
8.34E-05,0.016430624
8.71E-05,0.016417143
6.49E-05,0.01592744
5.26E-05,0.018814899
5.41E-05,0.018885266
8.34E-05,0.012932142
8.05E-05,0.012824335
8.09E-05,0.012890293
7.21E-05,0.012601467
5.39E-05,0.01774728
5.72E-05,0.0180858
6.27E-05,0.018006206
3.97E-05,0.017391447
6.74E-05,0.019074535
7.37E-05,0.001829397
6.27E-05,0.001628176
5.71E-05,0.001412185
5.38E-05,0.002068038
7.75E-05,0.002746593
7.50E-05,0.00246153
7.51E-05,0.002440992
7.20E-05,0.002173589
5.38E-05,0.008895806
6.65E-05,0.003617056
7.04E-05,0.003329223
6.39E-05,0.003282737
5.71E-05,0.009574544
6.27E-05,0.009946347
5.27E-05,0.017279764
5.10E-05,0.017206516
5.00E-05,0.018179096
8.30E-05,0.014328554
8.19E-05,0.015259397
8.30E-05,0.01556151
6.70E-05,0.01161355
7.75E-05,0.013917768
7.05E-05,0.008486183
7.02E-05,0.008588716
7.51E-05,0.013782512
7.51E-05,0.013826204
7.37E-05,0.013534646
6.74E-05,0.011695123
6.11E-05,0.012254393
6.27E-05,0.012754497
5.73E-05,0.009921088
8.19E-05,0.002367773
5.27E-05,0.008004832
5.10E-05,0.007845013
7.01E-05,0.013324423
6.78E-05,0.013139899
5.97E-05,0.011022586
7.11E-05,0.014515228
6.01E-05,0.012306564
6.74E-05,0.014891244
4.68E-05,0.012020284
7.20E-05,0.013947815
7.54E-05,0.013156183
7.72E-05,0.013628385
7.70E-05,0.013618142
7.95E-05,0.013158391
8.74E-05,0.015503687
6.74E-05,0.001831478
6.25E-05,0.001793585
6.11E-05,0.001758292
6.14E-05,0.001819051
6.41E-05,0.007294004
5.30E-05,0.00703161
4.68E-05,0.006718523
8.77E-05,0.01432177
8.83E-05,0.013984647
8.12E-05,0.013094156
7.71E-05,0.012934928
6.45E-05,0.017611563
4.35E-05,0.016071431
5.79E-05,0.016480619
4.68E-05,0.015647463
8.17E-05,0.007776208
6.91E-05,0.011250657
6.91E-05,0.01128464
7.72E-05,0.007395525
7.96E-05,0.01358908
6.57E-05,0.010745827
7.99E-05,0.007776209
7.95E-05,0.007647585
7.64E-05,0.007503884
7.12E-05,0.008974296
7.12E-05,0.008972895
4.68E-05,0.001427674
6.70E-05,0.015765317
6.65E-05,0.01544468
6.00E-05,0.014111705
5.65E-05,0.01344785
6.33E-05,0.0156679
6.27E-05,0.015252176
6.45E-05,0.015398247
6.65E-05,0.014761335
7.04E-05,0.014908803
7.11E-05,0.01472425
7.66E-05,0.017294109
8.17E-05,0.017509324
8.43E-05,0.016769911
7.14E-05,0.016822963
